number_of_trees,criterion,maximal_depth,apply_pruning,confidence,apply_prepruning,minimal_gain,minimal_leaf_size,minimal_size_for_split,number_of_prepruning_alternatives,random_splits,guess_subset_ratio,subset_ratio,voting_strategy,use_local_random_seed,local_random_seed,enable_parallel_execution,PREC_AT_99_REC
500,gini_index,10,false,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.7513
500,information_gain,20,true,0.25,true,0.1,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.5964
200,information_gain,20,true,0.25,true,0.1,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.6012
500,information_gain,20,true,0.25,true,0.1,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.63
500,information_gain,20,true,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.6857
200,information_gain,20,true,0.25,true,0.1,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.6987
50,information_gain,20,true,0.25,true,0.1,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.6993
50,information_gain,20,true,0.25,true,0.1,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.7145
50,information_gain,20,true,0.25,true,0.5,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.7382
50,information_gain,20,true,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.795
200,information_gain,20,true,0.25,true,0.5,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.8322
50,information_gain,20,true,0.25,true,0.1,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.8356
500,information_gain,20,true,0.25,true,0.1,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.8445
500,information_gain,20,true,0.25,true,0.1,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.8542
500,information_gain,20,true,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.8578
200,information_gain,20,true,0.25,true,0.1,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.8578
200,information_gain,20,true,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.8832
200,information_gain,20,true,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.8899
200,information_gain,20,true,0.25,true,0.1,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.8914
50,information_gain,20,true,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.892
50,information_gain,20,true,0.25,true,0.1,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.9162
200,information_gain,20,true,0.25,true,0.5,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.9252
200,information_gain,20,true,0.25,true,0.5,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.9252
200,information_gain,20,true,0.25,true,0.5,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.9252
500,information_gain,20,true,0.25,true,0.5,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.9252
50,information_gain,20,true,0.25,true,0.5,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9254
200,information_gain,20,true,0.25,true,0.5,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9254
50,information_gain,20,true,0.25,true,0.5,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.9254
500,information_gain,20,true,0.25,true,0.5,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.9254
200,information_gain,20,true,0.25,true,0.5,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.9254
50,information_gain,20,true,0.25,true,0.5,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.9255
500,information_gain,20,true,0.25,true,0.5,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.9255
500,information_gain,20,true,0.25,true,0.5,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.9255
50,information_gain,20,true,0.25,true,0.5,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.9256
50,information_gain,20,true,0.25,true,0.5,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.9256
50,information_gain,20,true,0.25,true,0.5,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.9256
50,information_gain,20,true,0.25,true,0.5,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.9256
50,information_gain,20,true,0.25,true,0.5,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9257
200,information_gain,20,true,0.25,true,0.5,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.9258
500,information_gain,20,true,0.25,true,0.5,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.9258
200,information_gain,20,true,0.25,true,0.5,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9258
500,information_gain,20,true,0.25,true,0.5,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.926
200,information_gain,20,true,0.25,true,0.5,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.926
500,information_gain,20,true,0.25,true,0.5,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.926
500,information_gain,20,true,0.25,true,0.5,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9266
500,information_gain,20,true,0.25,true,0.5,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9267
50,information_gain,20,true,0.25,true,0.1,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9771
500,information_gain,20,true,0.25,true,0.1,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9776
200,information_gain,20,true,0.25,true,0.1,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9781
200,information_gain,20,true,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9875
500,information_gain,20,true,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9875
50,information_gain,20,true,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9883
50,information_gain,20,true,0.25,false,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9913
50,information_gain,20,true,0.25,false,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.9919
200,information_gain,20,true,0.25,false,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.992
500,information_gain,20,true,0.25,false,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9922
200,information_gain,20,true,0.25,false,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.9923
50,information_gain,20,true,0.25,false,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.9924
500,information_gain,20,true,0.25,false,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.9924
500,information_gain,20,true,0.25,false,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.9925
200,information_gain,20,true,0.25,false,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.9926
50,information_gain,20,true,0.25,true,5,20,4,3, false,false,0.3,confidence_vote, false,null,true,NA
200,information_gain,20,true,0.25,true,5,20,4,3, false,false,0.3,confidence_vote, false,null,true,NA
500,information_gain,20,true,0.25,true,5,20,4,3, false,false,0.3,confidence_vote, false,null,true,NA
50,information_gain,20,true,0.25,true,5,500,4,3, false,false,0.3,confidence_vote, false,null,true,NA
200,information_gain,20,true,0.25,true,5,500,4,3, false,false,0.3,confidence_vote, false,null,true,NA
500,information_gain,20,true,0.25,true,5,500,4,3, false,false,0.3,confidence_vote, false,null,true,NA
50,information_gain,20,true,0.25,true,5,2,4,3, false,false,0.8,confidence_vote, false,null,true,NA
200,information_gain,20,true,0.25,true,5,2,4,3, false,false,0.8,confidence_vote, false,null,true,NA
500,information_gain,20,true,0.25,true,5,2,4,3, false,false,0.8,confidence_vote, false,null,true,NA
50,information_gain,20,true,0.25,true,5,20,4,3, false,false,0.8,confidence_vote, false,null,true,NA
200,information_gain,20,true,0.25,true,5,20,4,3, false,false,0.8,confidence_vote, false,null,true,NA
500,information_gain,20,true,0.25,true,5,20,4,3, false,false,0.8,confidence_vote, false,null,true,NA
50,information_gain,20,true,0.25,true,5,500,4,3, false,false,0.8,confidence_vote, false,null,true,NA
200,information_gain,20,true,0.25,true,5,500,4,3, false,false,0.8,confidence_vote, false,null,true,NA
500,information_gain,20,true,0.25,true,5,500,4,3, false,false,0.8,confidence_vote, false,null,true,NA
50,information_gain,20,true,0.25,true,5,2,4,3, false,true,0.3,confidence_vote, false,null,true,NA
200,information_gain,20,true,0.25,true,5,2,4,3, false,true,0.3,confidence_vote, false,null,true,NA
500,information_gain,20,true,0.25,true,5,2,4,3, false,true,0.3,confidence_vote, false,null,true,NA
50,information_gain,20,true,0.25,true,5,20,4,3, false,true,0.3,confidence_vote, false,null,true,NA
200,information_gain,20,true,0.25,true,5,20,4,3, false,true,0.3,confidence_vote, false,null,true,NA
500,information_gain,20,true,0.25,true,5,20,4,3, false,true,0.3,confidence_vote, false,null,true,NA
50,information_gain,20,true,0.25,true,5,500,4,3, false,true,0.3,confidence_vote, false,null,true,NA
200,information_gain,20,true,0.25,true,5,500,4,3, false,true,0.3,confidence_vote, false,null,true,NA
500,information_gain,20,true,0.25,true,5,500,4,3, false,true,0.3,confidence_vote, false,null,true,NA
500,information_gain,50,true,0.25,true,0.1,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.5964
200,information_gain,50,true,0.25,true,0.1,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.6012
500,information_gain,50,true,0.25,true,0.1,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.63
200,information_gain,50,true,0.25,true,0.1,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.6987
50,information_gain,50,true,0.25,true,0.1,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.6993
50,information_gain,50,true,0.25,true,0.1,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.7145
50,information_gain,50,true,0.25,true,0.1,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.7805
50,information_gain,50,true,0.25,true,0.5,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.832
50,information_gain,50,true,0.25,true,0.5,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.8352
50,information_gain,50,true,0.25,true,0.1,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.8356
500,information_gain,50,true,0.25,true,0.1,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.8445
500,information_gain,50,true,0.25,true,0.1,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.8542
500,information_gain,50,true,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.8578
200,information_gain,50,true,0.25,true,0.1,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.8578
500,information_gain,50,false,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.8578
50,information_gain,50,true,0.25,true,0.1,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.8733
200,information_gain,50,true,0.25,true,0.1,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.8738
50,information_gain,50,true,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.883
50,information_gain,50,false,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.883
200,information_gain,50,true,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.8832
200,information_gain,50,false,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.8832
500,information_gain,50,true,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.8874
500,information_gain,50,false,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.8874
200,information_gain,50,true,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.8899
200,information_gain,50,false,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.8899
200,information_gain,50,true,0.25,true,0.1,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.8914
50,information_gain,50,true,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.892
50,information_gain,50,false,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.892
500,information_gain,50,true,0.25,true,0.1,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.8925
50,information_gain,50,true,0.25,true,0.1,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.9162
200,information_gain,50,true,0.25,true,0.5,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.9252
200,information_gain,50,true,0.25,true,0.5,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.9252
200,information_gain,50,true,0.25,true,0.5,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.9252
500,information_gain,50,true,0.25,true,0.5,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.9252
50,information_gain,50,true,0.25,true,0.5,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9254
200,information_gain,50,true,0.25,true,0.5,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9254
50,information_gain,50,true,0.25,true,0.5,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.9254
500,information_gain,50,true,0.25,true,0.5,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.9254
200,information_gain,50,true,0.25,true,0.5,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.9254
50,information_gain,50,true,0.25,true,0.5,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.9255
50,information_gain,50,true,0.25,true,0.5,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.9255
500,information_gain,50,true,0.25,true,0.5,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.9255
500,information_gain,50,true,0.25,true,0.5,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.9255
50,information_gain,50,true,0.25,true,0.5,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.9256
50,information_gain,50,true,0.25,true,0.5,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.9256
50,information_gain,50,true,0.25,true,0.5,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9257
200,information_gain,50,true,0.25,true,0.5,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.9258
500,information_gain,50,true,0.25,true,0.5,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.9258
200,information_gain,50,true,0.25,true,0.5,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9258
500,information_gain,50,true,0.25,true,0.5,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.926
200,information_gain,50,true,0.25,true,0.5,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.926
200,information_gain,50,true,0.25,true,0.5,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.926
500,information_gain,50,true,0.25,true,0.5,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.926
500,information_gain,50,true,0.25,true,0.5,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9266
500,information_gain,50,true,0.25,true,0.5,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9267
500,information_gain,50,true,0.25,true,0.1,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9776
200,information_gain,50,true,0.25,true,0.1,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9781
200,information_gain,50,true,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9875
500,information_gain,50,true,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9875
200,information_gain,50,false,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9875
500,information_gain,50,false,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9875
50,information_gain,50,true,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9883
50,information_gain,50,false,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9883
50,information_gain,50,true,0.25,true,5,2,4,3, false,false,0.3,confidence_vote, false,null,true,NA
200,information_gain,50,true,0.25,true,5,2,4,3, false,false,0.3,confidence_vote, false,null,true,NA
500,information_gain,50,true,0.25,true,5,2,4,3, false,false,0.3,confidence_vote, false,null,true,NA
50,information_gain,50,true,0.25,true,5,20,4,3, false,false,0.3,confidence_vote, false,null,true,NA
200,information_gain,50,true,0.25,true,5,20,4,3, false,false,0.3,confidence_vote, false,null,true,NA
500,information_gain,50,true,0.25,true,5,20,4,3, false,false,0.3,confidence_vote, false,null,true,NA
50,information_gain,50,true,0.25,true,5,500,4,3, false,false,0.3,confidence_vote, false,null,true,NA
200,information_gain,50,true,0.25,true,5,500,4,3, false,false,0.3,confidence_vote, false,null,true,NA
500,information_gain,50,true,0.25,true,5,500,4,3, false,false,0.3,confidence_vote, false,null,true,NA
50,information_gain,50,true,0.25,true,5,2,4,3, false,false,0.8,confidence_vote, false,null,true,NA
200,information_gain,50,true,0.25,true,5,2,4,3, false,false,0.8,confidence_vote, false,null,true,NA
500,information_gain,50,true,0.25,true,5,2,4,3, false,false,0.8,confidence_vote, false,null,true,NA
50,information_gain,50,true,0.25,true,5,20,4,3, false,false,0.8,confidence_vote, false,null,true,NA
200,information_gain,50,true,0.25,true,5,20,4,3, false,false,0.8,confidence_vote, false,null,true,NA
500,information_gain,50,true,0.25,true,5,20,4,3, false,false,0.8,confidence_vote, false,null,true,NA
50,information_gain,50,true,0.25,true,5,500,4,3, false,false,0.8,confidence_vote, false,null,true,NA
200,information_gain,50,true,0.25,true,5,500,4,3, false,false,0.8,confidence_vote, false,null,true,NA
500,information_gain,50,true,0.25,true,5,500,4,3, false,false,0.8,confidence_vote, false,null,true,NA
50,information_gain,50,true,0.25,true,5,2,4,3, false,true,0.3,confidence_vote, false,null,true,NA
200,information_gain,50,true,0.25,true,5,2,4,3, false,true,0.3,confidence_vote, false,null,true,NA
500,information_gain,50,true,0.25,true,5,2,4,3, false,true,0.3,confidence_vote, false,null,true,NA
50,information_gain,50,true,0.25,true,5,20,4,3, false,true,0.3,confidence_vote, false,null,true,NA
200,information_gain,50,true,0.25,true,5,20,4,3, false,true,0.3,confidence_vote, false,null,true,NA
500,information_gain,50,true,0.25,true,5,20,4,3, false,true,0.3,confidence_vote, false,null,true,NA
50,information_gain,50,true,0.25,true,5,500,4,3, false,true,0.3,confidence_vote, false,null,true,NA
200,information_gain,50,true,0.25,true,5,500,4,3, false,true,0.3,confidence_vote, false,null,true,NA
500,information_gain,50,true,0.25,true,5,500,4,3, false,true,0.3,confidence_vote, false,null,true,NA
500,information_gain,100,true,0.25,true,0.1,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.5964
200,information_gain,100,true,0.25,true,0.1,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.6012
500,information_gain,100,true,0.25,true,0.1,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.63
200,information_gain,100,true,0.25,true,0.1,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.6355
50,information_gain,100,true,0.25,true,0.1,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.6993
50,information_gain,100,true,0.25,true,0.1,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.7145
50,information_gain,100,false,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.7145
50,information_gain,100,true,0.25,true,0.1,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.7545
50,information_gain,100,true,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.8026
500,information_gain,100,true,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.803
50,information_gain,100,true,0.25,true,0.5,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.8319
200,information_gain,100,true,0.25,true,0.5,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.8351
500,information_gain,100,true,0.25,true,0.1,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.8445
500,information_gain,100,true,0.25,true,0.1,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.8542
200,information_gain,100,true,0.25,true,0.1,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.8578
500,information_gain,100,false,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.8578
50,information_gain,100,true,0.25,true,0.1,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.8733
200,information_gain,100,true,0.25,true,0.1,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.8738
200,information_gain,100,true,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.8832
200,information_gain,100,false,0.25,true,0.1,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.8832
500,information_gain,100,true,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.8874
500,information_gain,100,false,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.8874
200,information_gain,100,true,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.8899
200,information_gain,100,false,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.8899
200,information_gain,100,true,0.25,true,0.1,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.8914
50,information_gain,100,true,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.892
50,information_gain,100,false,0.25,true,0.1,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.892
500,information_gain,100,true,0.25,true,0.1,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.8925
50,information_gain,100,true,0.25,true,0.1,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.9162
200,information_gain,100,true,0.25,true,0.5,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.9252
200,information_gain,100,true,0.25,true,0.5,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.9252
200,information_gain,100,true,0.25,true,0.5,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.9252
500,information_gain,100,true,0.25,true,0.5,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.9252
50,information_gain,100,true,0.25,true,0.5,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9254
50,information_gain,100,true,0.25,true,0.5,500,4,3, false,false,0.8,confidence_vote, false,null,true,0.9254
500,information_gain,100,true,0.25,true,0.5,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.9254
200,information_gain,100,true,0.25,true,0.5,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.9254
50,information_gain,100,true,0.25,true,0.5,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.9255
50,information_gain,100,true,0.25,true,0.5,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.9255
500,information_gain,100,true,0.25,true,0.5,500,4,3, false,false,0.3,confidence_vote, false,null,true,0.9255
500,information_gain,100,true,0.25,true,0.5,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.9255
50,information_gain,100,true,0.25,true,0.5,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.9256
50,information_gain,100,true,0.25,true,0.5,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.9256
50,information_gain,100,true,0.25,true,0.5,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.9256
50,information_gain,100,true,0.25,true,0.5,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9257
200,information_gain,100,true,0.25,true,0.5,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.9258
500,information_gain,100,true,0.25,true,0.5,20,4,3, false,false,0.3,confidence_vote, false,null,true,0.9258
200,information_gain,100,true,0.25,true,0.5,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9258
500,information_gain,100,true,0.25,true,0.5,2,4,3, false,false,0.3,confidence_vote, false,null,true,0.926
200,information_gain,100,true,0.25,true,0.5,2,4,3, false,true,0.3,confidence_vote, false,null,true,0.926
200,information_gain,100,true,0.25,true,0.5,20,4,3, false,true,0.3,confidence_vote, false,null,true,0.926
500,information_gain,100,true,0.25,true,0.5,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.926
500,information_gain,100,true,0.25,true,0.5,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9266
500,information_gain,100,true,0.25,true,0.5,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9267
200,information_gain,100,true,0.25,true,0.1,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9554
50,information_gain,100,true,0.25,true,0.1,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9771
500,information_gain,100,true,0.25,true,0.1,20,4,3, false,false,0.8,confidence_vote, false,null,true,0.9776
200,information_gain,100,true,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9875
500,information_gain,100,true,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9875
200,information_gain,100,false,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9875
500,information_gain,100,false,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9875
50,information_gain,100,true,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9883
50,information_gain,100,false,0.25,true,0.1,2,4,3, false,false,0.8,confidence_vote, false,null,true,0.9883
50,information_gain,100,true,0.25,true,5,2,4,3, false,false,0.3,confidence_vote, false,null,true,NA
200,information_gain,100,true,0.25,true,5,2,4,3, false,false,0.3,confidence_vote, false,null,true,NA
500,information_gain,100,true,0.25,true,5,2,4,3, false,false,0.3,confidence_vote, false,null,true,NA
50,information_gain,100,true,0.25,true,5,20,4,3, false,false,0.3,confidence_vote, false,null,true,NA
200,information_gain,100,true,0.25,true,5,20,4,3, false,false,0.3,confidence_vote, false,null,true,NA
500,information_gain,100,true,0.25,true,5,20,4,3, false,false,0.3,confidence_vote, false,null,true,NA
50,information_gain,100,true,0.25,true,5,500,4,3, false,false,0.3,confidence_vote, false,null,true,NA
200,information_gain,100,true,0.25,true,5,500,4,3, false,false,0.3,confidence_vote, false,null,true,NA
500,information_gain,100,true,0.25,true,5,500,4,3, false,false,0.3,confidence_vote, false,null,true,NA
50,information_gain,100,true,0.25,true,5,2,4,3, false,false,0.8,confidence_vote, false,null,true,NA
200,information_gain,100,true,0.25,true,5,2,4,3, false,false,0.8,confidence_vote, false,null,true,NA
500,information_gain,100,true,0.25,true,5,2,4,3, false,false,0.8,confidence_vote, false,null,true,NA
50,information_gain,100,true,0.25,true,5,20,4,3, false,false,0.8,confidence_vote, false,null,true,NA
200,information_gain,100,true,0.25,true,5,20,4,3, false,false,0.8,confidence_vote, false,null,true,NA
500,information_gain,100,true,0.25,true,5,20,4,3, false,false,0.8,confidence_vote, false,null,true,NA
50,information_gain,100,true,0.25,true,5,500,4,3, false,false,0.8,confidence_vote, false,null,true,NA
200,information_gain,100,true,0.25,true,5,500,4,3, false,false,0.8,confidence_vote, false,null,true,NA
500,information_gain,100,true,0.25,true,5,500,4,3, false,false,0.8,confidence_vote, false,null,true,NA
50,information_gain,100,true,0.25,true,5,2,4,3, false,true,0.3,confidence_vote, false,null,true,NA
200,information_gain,100,true,0.25,true,5,2,4,3, false,true,0.3,confidence_vote, false,null,true,NA
500,information_gain,100,true,0.25,true,5,2,4,3, false,true,0.3,confidence_vote, false,null,true,NA
50,information_gain,100,true,0.25,true,5,20,4,3, false,true,0.3,confidence_vote, false,null,true,NA
200,information_gain,100,true,0.25,true,5,20,4,3, false,true,0.3,confidence_vote, false,null,true,NA
500,information_gain,100,true,0.25,true,5,20,4,3, false,true,0.3,confidence_vote, false,null,true,NA
50,information_gain,100,true,0.25,true,5,500,4,3, false,true,0.3,confidence_vote, false,null,true,NA
200,information_gain,100,true,0.25,true,5,500,4,3, false,true,0.3,confidence_vote, false,null,true,NA
500,information_gain,100,true,0.25,true,5,500,4,3, false,true,0.3,confidence_vote, false,null,true,NA
500,information_gain,500,true,0.25,true,0.1,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.5964
200,information_gain,500,true,0.25,true,0.1,500,4,3, false,true,0.3,confidence_vote, false,null,true,0.6012
