FR,TIM,EN,DC,TR,Name
2000.0,16200.2,1053.26,884.451,2,sort
2000.0,15488.9,1270.78,756.287,2,sort
2000.0,21940,2251.93,1328.82,2,sort
2000.0,15488.4,1827.69,1081.3,2,sort
2000.0,10140,1044.63,587.769,4,sort
2000.0,11159.3,1221.28,877.197,4,sort
2000.0,9003.18,1056.31,702.825,4,sort
2000.0,9069.65,1208.7,775.557,4,sort
2000.0,12150,1398.39,959.093,4,sort
2000.0,12013.6,1469.14,908.657,4,sort
2000.0,12011.9,1456.8,914.085,4,sort
2000.0,10449,851.061,681.776,4,sort
2000.0,10141.9,1062.5,560.086,4,sort
2000.0,10741.3,481.915,329.436,4,sort
2000.0,4923.52,752.765,520.445,8,sort
2000.0,4959.87,661.734,352.32,8,sort
2000.0,4953.25,472.602,151.163,8,sort
2000.0,5721.14,808.538,526.246,8,sort
2000.0,4934.23,793.864,505.505,8,sort
2000.0,4957.89,717.354,418.505,8,sort
2000.0,4900.79,711.359,423.608,8,sort
2000.0,4980.04,713.472,419.296,8,sort
2000.0,3055.52,472.692,308.179,16,sort
2000.0,3283.27,333.203,239.306,16,sort
2000.0,3134.11,539.237,393.954,16,sort
2000.0,3071.6,395.596,216.016,16,sort
2000.0,6424.37,779.162,575.189,8,sort
2000.0,3263.48,562.037,412.521,16,sort
2000.0,4976.86,719.286,434.426,8,sort
2000.0,3100.94,400.247,250.182,16,sort
2000.0,3077.03,458.945,351.894,16,sort
2000.0,3034.32,462.624,314.789,16,sort
2000.0,2652.94,434.969,275.688,32,sort
2000.0,2017.46,275.461,135.906,32,sort
2000.0,2587.89,411.772,361.532,32,sort
2000.0,2461.02,253.132,172.012,32,sort
2000.0,3192.14,170.163,213.296,16,sort
2000.0,1996.35,340.175,134.239,32,sort
2000.0,3054.92,193.329,7.96294,16,sort
2000.0,2373.02,137.932,293.165,32,sort
2000.0,2015.22,375.327,277.699,32,sort
2000.0,2141.43,289.25,243.63,32,sort
2000.0,2130.43,387.799,287.345,32,sort
2000.0,2411.72,237.42,200.577,32,sort
2200.0,28699.6,3377.03,2013.42,1,sort
2200.0,28712,3318.23,2064.97,1,sort
2200.0,28704.5,3332.88,2008.38,1,sort
2200.0,28706.3,3331.83,2036.05,1,sort
2200.0,28665.8,3390.7,2024.26,1,sort
2200.0,28808.6,3445.02,2142.91,1,sort
2200.0,28826.3,3402.27,2054.62,1,sort
2200.0,28826.7,3309.86,2134.45,1,sort
2200.0,28617.8,3332.64,2078.95,1,sort
2200.0,28693.8,3356.82,2084.73,1,sort
2200.0,14456.6,1697.89,1055.08,2,sort
2200.0,14314.5,1794.85,1131.02,2,sort
2200.0,14325.7,1761.21,1029.9,2,sort
2200.0,14520.3,1784.71,1080.23,2,sort
2200.0,14469,1774.44,1076.81,2,sort
2200.0,14491.8,1808.93,1066.71,2,sort
2200.0,15156.4,1670.67,1090.1,2,sort
2200.0,14367.4,1618.77,1139.42,2,sort
2200.0,14826,1752.84,1079.34,2,sort
2200.0,14307.5,1767.61,1072.16,2,sort
2200.0,10425.8,1213.47,833.881,4,sort
2200.0,8259.35,1172.03,676.496,4,sort
2200.0,9386.4,1236.82,759.285,4,sort
2200.0,10772,1398.87,866.301,4,sort
2200.0,8386.74,1083.36,744.17,4,sort
2200.0,10353.3,1316.57,816.175,4,sort
2200.0,9713.1,1194.73,775.238,4,sort
2200.0,8382.56,1141.36,761.438,4,sort
2200.0,8368.95,1000.65,732.714,4,sort
2200.0,8390.26,972.395,778.061,4,sort
2200.0,4861.4,500.931,507.936,8,sort
2200.0,4539.29,695.013,400.511,8,sort
2200.0,4813.97,425.135,447.874,8,sort
2200.0,4791.25,788.227,560.532,8,sort
2200.0,4552.48,701.488,488.658,8,sort
2200.0,4842.7,702.166,443.487,8,sort
2200.0,4500.57,701.311,491.323,8,sort
2200.0,5730.45,848.539,556.842,8,sort
2200.0,4570.96,755.963,424.269,8,sort
2200.0,3088.69,506.693,319.636,16,sort
2200.0,2870.77,266.87,347.274,16,sort
2200.0,2828.47,334.721,225.858,16,sort
2200.0,2730.06,361.586,283.727,16,sort
2200.0,2824.4,259.231,361.786,16,sort
2200.0,2858.23,276.069,353.764,16,sort
2200.0,4536.36,610.183,486.137,8,sort
2200.0,2826.53,469.123,219.486,16,sort
